Episode,Win,Turns,Reward,Seat
1665,0,181,5.807692307692308,3
1666,0,58,1.8076923076923075,0
1667,0,94,2.507692307692307,1
1668,0,58,1.3461538461538463,1
1669,0,67,1.8615384615384616,0
1670,0,121,2.23076923076923,1
1671,0,300,-52.96153846153846,3
1672,0,52,1.8846153846153846,0
1673,0,49,1.6,2
1674,0,300,9.423076923076925,1
1675,0,300,9.269230769230774,1
1676,0,49,1.1384615384615384,1
1677,0,82,2.146153846153846,2
1678,0,271,7.238461538461542,0
1679,0,76,1.6307692307692307,3
1680,0,300,10.653846153846159,2
1681,0,94,2.2769230769230764,0
1682,0,220,8.200000000000003,3
1683,0,241,5.769230769230771,1
1684,0,28,0.7230769230769232,2
1685,0,115,2.6153846153846154,1
1686,0,76,1.8615384615384616,2
1687,0,166,5.13846153846154,1
1688,0,253,9.823076923076929,3
1689,0,300,-43.5,3
1690,0,46,1.369230769230769,0
1691,0,187,4.938461538461539,0
1692,0,133,2.9,2
1693,0,300,12.730769230769235,1
1694,0,118,3.076923076923076,0
1695,0,300,12.038461538461544,1
1696,0,300,-44.80769230769231,3
1697,0,127,4.976923076923077,0
1698,0,283,10.853846153846158,3
1699,0,25,0.7230769230769232,2
1700,0,73,1.323076923076923,1
1701,0,82,2.6846153846153844,2
1702,0,67,2.7076923076923074,0
1703,0,91,3.199999999999999,1
1704,0,300,-41.34615384615385,3
1705,0,73,2.7846153846153845,1
1706,0,55,1.1153846153846154,1
1707,0,25,1.0307692307692307,3
1708,0,157,5.853846153846155,1
1709,0,115,3.407692307692307,3
1710,0,145,3.876923076923077,2
1711,0,106,2.792307692307692,0
1712,0,300,8.807692307692312,1
1713,0,300,-38.34615384615385,3
1714,0,55,0.9846153846153848,3
1715,0,178,5.346153846153847,2
1716,0,115,2.946153846153846,3
1717,0,300,9.038461538461542,2
1718,0,67,1.6307692307692307,1
1719,0,235,7.40769230769231,3
1720,0,106,2.869230769230769,1
1721,0,300,9.038461538461544,2
1722,0,82,1.9153846153846152,1
1723,0,43,1.523076923076923,0
1724,0,64,1.4230769230769234,3
1725,0,94,3.969230769230769,2
1726,0,70,2.4769230769230766,2
1727,0,34,1.0076923076923077,0
1728,0,127,4.053846153846154,1
1729,0,169,5.061538461538462,1
1730,0,121,3.1538461538461537,3
1731,0,283,10.676923076923082,1
1732,0,223,7.8923076923076945,3
1733,0,25,0.7230769230769232,1
1734,0,82,2.6846153846153844,0
1735,0,61,0.8846153846153848,2
1736,0,163,4.546153846153846,3
1737,0,43,0.9846153846153848,0
1738,0,300,10.807692307692312,1
1739,0,300,8.269230769230774,0
1740,0,52,1.7307692307692308,0
1741,0,121,3.3846153846153846,2
1742,0,300,-43.19230769230769,3
1743,0,181,6.115384615384616,2
1744,0,300,9.269230769230774,2
1745,0,241,8.461538461538465,1
1746,0,300,9.807692307692312,2
1747,0,58,1.1923076923076923,0
1748,0,49,1.2923076923076924,2
1749,0,76,2.9153846153846152,0
1750,0,49,1.0615384615384613,2
1751,0,300,10.961538461538467,0
1752,0,229,6.40769230769231,1
1753,0,300,10.346153846153852,1
1754,0,67,2.323076923076923,0
1755,0,40,0.6230769230769231,2
1756,0,64,2.6307692307692307,0
1757,0,300,10.576923076923082,1
1758,0,300,11.269230769230774,2
1759,0,211,5.299999999999999,3
1760,0,300,9.961538461538465,0
1761,0,88,2.1230769230769226,0
1762,0,85,1.7615384615384613,3
1763,0,118,2.384615384615384,0
1764,0,49,1.3692307692307693,2
1765,0,300,-32.11538461538461,3
1766,0,100,4.1,0
1767,0,64,1.2461538461538462,0
1768,0,91,2.376923076923077,3
1769,0,67,1.6538461538461537,3
1770,0,79,1.476923076923077,3
1771,0,70,2.4,0
1772,0,300,10.961538461538465,1
1773,0,300,8.11538461538462,1
1774,0,67,2.092307692307692,1
1775,0,169,4.600000000000001,3
1776,0,109,2.715384615384615,1
1777,0,300,-47.96153846153846,3
1778,0,76,2.015384615384615,2
1779,0,100,2.815384615384615,2
1780,0,300,8.653846153846159,0
1781,0,300,7.730769230769236,0
1782,0,127,3.669230769230768,0
1783,0,196,5.453846153846155,0
1784,0,103,2.815384615384615,3
1785,0,100,3.0230769230769226,0
1786,0,169,3.8307692307692287,2
1787,0,70,1.5538461538461539,2
1788,0,106,2.715384615384615,2
1789,0,145,4.2615384615384615,2
1790,0,61,1.8076923076923075,2
1791,0,64,1.4230769230769231,3
1792,0,300,11.346153846153852,0
1793,0,25,0.8,2
1794,0,58,2.0384615384615383,0
1795,0,52,0.36923076923076925,2
1796,0,121,3.9999999999999996,2
1797,0,70,1.8615384615384614,2
1798,0,34,1.2384615384615385,2
1799,0,300,-50.42307692307692,3
1800,0,300,8.961538461538465,1
1801,0,289,7.446153846153849,1
1802,0,169,5.676923076923078,2
1803,0,300,11.34615384615385,0
1804,0,58,1.9615384615384612,0
1805,0,67,1.4769230769230766,1
1806,0,169,4.061538461538461,2
1807,0,82,3.223076923076923,0
1808,0,202,7.300000000000001,2
1809,0,55,1.9076923076923076,3
1810,0,300,11.038461538461542,1
1811,0,34,1.4692307692307693,1
1812,0,163,5.084615384615385,3
1813,0,79,2.376923076923077,1
1814,0,82,1.992307692307692,0
1815,0,256,8.746153846153849,2
1816,0,300,10.192307692307695,1
1817,0,49,1.9846153846153842,3
1818,0,109,3.0230769230769226,2
1819,0,300,-53.34615384615385,3
1820,0,115,3.6923076923076916,0
1821,0,300,10.038461538461545,1
1822,0,250,7.976923076923081,0
1823,0,250,7.053846153846157,1
1824,0,106,3.715384615384614,0
1825,0,73,2.323076923076923,1
1826,0,300,-46.80769230769231,3
1827,0,91,3.4307692307692306,0
1828,0,58,1.5,0
1829,0,31,1.546153846153846,1
1830,0,300,-41.19230769230769,3
1831,0,300,9.115384615384622,0
1832,0,157,3.699999999999999,2
1833,0,169,5.984615384615386,1
1834,0,139,4.438461538461539,3
1835,0,55,1.5999999999999996,3
1836,0,300,9.576923076923082,1
1837,0,300,10.192307692307699,0
1838,0,91,2.507692307692307,0
1839,0,67,3.2461538461538457,1
1840,0,247,6.976923076923079,1
1841,0,112,3.407692307692307,2
1842,0,127,2.9230769230769225,3
1843,0,136,5.6692307692307695,2
1844,0,157,5.084615384615385,3
1845,0,300,9.961538461538463,2
1846,0,130,3.592307692307692,1
1847,0,106,2.792307692307692,1
1848,0,73,2.4,2
1849,0,178,5.730769230769232,2
1850,0,300,9.115384615384617,2
1851,0,142,4.338461538461538,1
1852,0,31,0.39230769230769236,1
1853,0,205,6.83846153846154,3
1854,0,277,9.853846153846158,1
1855,0,121,3.615384615384615,1
1856,0,112,3.1,3
1857,0,115,3.923076923076922,0
1858,0,190,6.092307692307693,2
1859,0,64,1.6538461538461537,2
1860,0,151,4.546153846153847,0
1861,0,300,9.80769230769231,0
1862,0,94,2.1999999999999997,0
1863,0,205,4.915384615384615,3
1864,0,300,-49.5,3
1865,0,73,2.2461538461538457,1
1866,0,112,2.4846153846153842,3
1867,0,73,2.323076923076923,3
1868,0,67,1.1923076923076923,3
1869,0,103,2.5846153846153843,3
1870,0,193,6.553846153846155,3
1871,0,46,1.0615384615384615,2
1872,0,103,3.023076923076923,0
1873,0,25,0.876923076923077,1
1874,0,133,3.6692307692307686,1
1875,0,259,7.1846153846153875,0
1876,0,88,2.5307692307692307,2
1877,0,70,0.9384615384615388,1
1878,0,52,1.0615384615384615,2
1879,0,37,0.7000000000000001,3
1880,0,238,8.153846153846155,0
1881,0,103,2.738461538461538,3
1882,0,88,1.6076923076923078,3
1883,0,157,5.469230769230769,3
1884,0,103,3.2538461538461534,1
1885,0,64,1.3461538461538463,3
1886,0,124,2.615384615384615,3
1887,0,88,2.6846153846153844,2
1888,0,109,2.9461538461538455,2
1889,0,82,2.530769230769231,0
1890,0,300,-56.03846153846154,3
1891,0,100,2.969230769230769,2
1892,0,79,2.2999999999999994,0
1893,0,181,4.884615384615385,1
1894,0,43,1.6,0
1895,0,142,4.184615384615385,0
1896,0,196,6.169230769230771,2
1897,0,300,11.730769230769235,2
1898,0,300,10.423076923076925,2
1899,0,64,1.2461538461538462,0
1900,0,97,2.4307692307692306,1
1901,0,61,0.5000000000000001,3
1902,0,133,3.2076923076923074,2
1903,0,52,1.423076923076923,0
1904,0,64,1.2692307692307692,2
1905,0,94,2.738461538461538,1
1906,0,259,9.33846153846154,0
1907,0,91,2.8923076923076914,0
1908,0,300,9.807692307692312,2
1909,0,37,0.853846153846154,2
1910,0,73,1.9384615384615382,3
1911,0,82,1.6076923076923075,2
1912,0,142,4.6461538461538465,1
1913,0,67,1.7846153846153847,1
1914,0,300,11.115384615384622,1
1915,0,106,3.3307692307692296,2
1916,0,76,1.8615384615384614,3
1917,0,19,0.13076923076923078,3
1918,0,55,0.9076923076923077,3
1919,0,121,2.538461538461538,3
1920,0,184,4.807692307692308,2
1921,0,157,4.084615384615384,3
1922,0,94,2.046153846153846,1
1923,0,172,4.523076923076924,3
1924,0,163,5.2153846153846155,0
1925,0,67,1.7846153846153845,0
1926,0,300,-45.730769230769226,3
1927,0,64,1.0384615384615383,3
1928,0,97,3.046153846153846,2
1929,0,300,10.961538461538465,2
1930,0,115,3.538461538461538,0
1931,0,300,9.653846153846157,0
1932,0,300,9.576923076923082,1
1933,0,151,4.776923076923077,1
1934,0,91,3.046153846153846,1
1935,0,196,5.015384615384616,3
1936,0,133,2.361538461538461,3
1937,0,73,1.9384615384615382,2
1938,0,277,9.853846153846158,3
1939,0,103,3.3307692307692305,1
1940,0,112,4.538461538461539,0
1941,0,106,2.4076923076923076,1
1942,0,292,10.730769230769235,0
1943,0,88,2.507692307692307,0
1944,0,160,3.9307692307692306,3
1945,0,300,11.423076923076929,1
1946,0,61,1.9615384615384612,3
1947,0,70,1.9384615384615382,2
1948,0,43,0.9076923076923077,0
1949,0,85,3.1461538461538456,2
1950,0,58,0.9615384615384618,2
1951,0,76,2.1461538461538456,0
1952,0,286,9.830769230769238,1
1953,0,70,2.2461538461538457,2
1954,0,121,3.7692307692307687,1
1955,0,70,1.9384615384615382,2
1956,0,148,4.876923076923077,2
1957,0,163,4.7,3
1958,0,300,11.269230769230775,0
1959,0,127,2.769230769230769,3
1960,0,112,1.946153846153846,3
1961,0,121,3.230769230769231,1
1962,0,88,3.146153846153845,3
1963,0,52,1.6538461538461535,0
1964,0,300,8.34615384615385,2
1965,0,70,1.7076923076923076,1
1966,0,300,-47.26923076923077,3
1967,0,91,1.992307692307692,3
1968,0,118,2.923076923076923,0
1969,0,70,2.6307692307692307,1
1970,0,300,8.807692307692312,0
1971,0,127,3.538461538461538,3
1972,0,220,6.353846153846156,3
1973,0,106,2.638461538461538,1
1974,0,91,2.353846153846154,1
1975,0,300,10.423076923076929,0
1976,0,247,8.20769230769231,1
1977,0,58,1.5769230769230769,1
1978,0,85,2.146153846153846,2
1979,0,73,1.7846153846153843,1
1980,0,277,9.77692307692308,2
1981,0,205,5.6846153846153875,3
1982,0,118,2.8461538461538454,1
1983,0,76,1.8615384615384616,2
1984,0,300,-20.42307692307692,3
1985,0,300,8.961538461538467,0
1986,0,67,2.323076923076923,1
1987,0,259,7.723076923076927,1
1988,0,55,1.9615384615384612,1
1989,0,46,1.1384615384615386,0
1990,0,100,1.946153846153846,0
1991,0,46,1.7538461538461538,0
1992,0,118,4.384615384615386,0
1993,0,76,1.7846153846153845,2
1994,0,300,-48.80769230769231,3
1995,0,100,2.8923076923076922,2
1996,0,256,7.438461538461541,2
1997,0,300,8.653846153846157,2
1998,0,300,8.730769230769234,1
1999,0,34,0.9307692307692307,2
2000,0,64,0.8846153846153847,2
2001,0,97,2.738461538461538,3
2002,0,300,7.730769230769234,1
2003,0,97,3.1999999999999997,1
2004,0,300,7.884615384615385,1
2005,0,112,2.7923076923076917,2
2006,0,13,0.6692307692307693,2
2007,0,64,1.7307692307692304,3
2008,0,286,10.907692307692313,1
2009,0,73,2.0153846153846153,2
2010,0,217,5.96923076923077,3
2011,0,85,2.9153846153846152,1
2012,0,300,7.9615384615384635,0
2013,0,52,1.9846153846153842,3
2014,0,43,1.3692307692307693,1
2015,0,82,2.069230769230769,2
2016,0,139,5.338461538461538,0
2017,0,85,1.7615384615384613,2
2018,0,300,-44.57692307692308,3
2019,0,220,6.584615384615386,3
2020,0,271,7.930769230769235,1
2021,0,300,9.807692307692314,0
2022,0,253,6.284615384615387,1
2023,0,139,4.338461538461538,0
2024,0,136,4.207692307692308,3
2025,0,97,2.1999999999999997,1
2026,0,76,3.4538461538461536,0
2027,0,154,4.238461538461538,2
2028,0,163,3.776923076923076,3
2029,0,73,3.3230769230769233,2
2030,0,300,9.730769230769235,1
2031,0,187,4.269230769230768,3
2032,0,106,3.0999999999999996,0
2033,0,73,2.323076923076923,1
2034,0,300,8.730769230769237,2
2035,0,19,0.13076923076923078,3
2036,0,118,4.0769230769230775,2
2037,0,196,6.9153846153846175,0
2038,0,300,-53.730769230769226,3
2039,0,271,8.030769230769234,3
2040,0,160,5.084615384615385,3
2041,0,103,3.3307692307692305,0
2042,0,88,1.8384615384615381,2
2043,0,79,2.146153846153846,0
2044,0,49,1.2923076923076922,3
2045,0,52,1.1384615384615384,2
2046,0,127,3.361538461538461,1
2047,0,300,-46.80769230769231,3
2048,0,300,8.269230769230774,0
2049,0,85,2.1461538461538456,2
2050,0,274,8.700000000000003,1
2051,0,67,1.8076923076923075,3
2052,0,97,2.5846153846153848,2
2053,0,40,1.3923076923076922,2
2054,0,76,2.169230769230769,3
2055,0,88,2.8384615384615377,3
2056,0,300,9.57692307692308,1
2057,0,49,1.0615384615384615,1
2058,0,88,2.507692307692307,0
2059,0,64,1.6538461538461537,3
2060,0,133,3.4384615384615373,1
2061,0,247,8.846153846153848,3
2062,0,82,2.992307692307692,2
2063,0,300,9.192307692307695,2
2064,0,208,6.684615384615385,3
2065,0,202,5.223076923076924,2
2066,0,97,4.969230769230769,2
2067,0,148,4.030769230769231,3
2068,0,73,2.9384615384615382,3
2069,0,292,8.292307692307697,2
2070,0,106,2.946153846153846,2
2071,0,160,4.2384615384615385,2
2072,0,160,5.061538461538462,0
2073,0,300,11.65384615384616,0
2074,0,97,2.4307692307692306,2
2075,0,300,7.1153846153846185,2
2076,0,300,10.807692307692314,1
2077,0,115,3.0230769230769226,3
2078,0,91,2.584615384615384,0
2079,0,103,3.0230769230769226,0
2080,0,49,1.9846153846153842,3
2081,0,40,0.7769230769230769,3
2082,0,247,8.284615384615389,1
2083,0,130,4.9,1
2084,0,31,1.1615384615384614,1
2085,0,300,-44.192307692307686,3
2086,0,300,-48.80769230769231,3
2087,0,73,2.4,1
2088,0,76,2.838461538461538,0
2089,0,94,2.584615384615384,0
2090,0,103,2.6615384615384614,3
2091,0,112,2.1,2
2092,0,154,3.161538461538461,1
2093,0,300,7.423076923076925,1
2094,0,58,1.6538461538461537,0
2095,0,70,2.4769230769230766,1
2096,0,300,10.038461538461542,0
2097,0,76,2.4,3
2098,0,79,2.4,3
2099,0,300,8.961538461538467,0
2100,0,67,2.015384615384615,0
2101,0,43,1.3692307692307693,1
2102,0,298,9.961538461538467,0
2103,0,220,7.123076923076925,3
2104,0,175,6.80769230769231,1
2105,0,100,2.4307692307692306,3
2106,0,46,2.0615384615384618,1
2107,0,49,2.0615384615384613,1
2108,0,130,3.592307692307692,1
2109,0,157,5.853846153846154,1
2110,0,166,5.90769230769231,0
2111,0,280,11.061538461538465,0
2112,0,55,1.676923076923077,3
2113,0,268,8.261538461538464,2
2114,0,300,-50.42307692307692,3
2115,0,64,2.2692307692307687,3
2116,0,300,9.038461538461542,0
2117,0,139,4.261538461538462,0
2118,0,202,6.146153846153847,1
2119,0,22,0.876923076923077,0
2120,0,300,7.961538461538465,1
2121,0,40,0.853846153846154,2
2122,0,82,2.6846153846153844,2
2123,0,300,8.730769230769237,0
2124,0,79,2.9153846153846144,0
2125,0,214,6.5076923076923086,0
2126,0,142,3.723076923076922,0
2127,0,277,8.546153846153851,1
2128,0,61,1.1153846153846154,2
2129,0,61,1.4999999999999998,3
2130,0,55,1.5769230769230766,1
2131,0,43,1.7538461538461534,0
2132,0,300,-52.34615384615385,3
2133,0,300,11.192307692307697,2
2134,0,61,1.6538461538461537,1
2135,0,73,2.0153846153846153,1
2136,0,67,1.9384615384615387,1
2137,0,235,7.076923076923078,0
2138,0,100,2.5615384615384613,0
2139,0,300,10.88461538461539,1
2140,0,91,3.738461538461538,1
2141,0,217,5.584615384615387,3
2142,0,300,-45.42307692307692,3
2143,0,91,2.146153846153846,3
2144,0,79,3.4,3
2145,0,91,3.069230769230769,3
2146,0,88,1.969230769230769,0
2147,0,300,10.884615384615387,1
2148,0,16,0.6692307692307693,2
2149,0,31,1.3153846153846154,1
2150,0,97,1.8153846153846152,1
2151,0,211,7.2769230769230795,0
2152,0,49,1.0615384615384615,3
2153,0,103,3.8692307692307684,1
2154,0,106,1.8692307692307688,2
2155,0,64,1.8615384615384616,0
2156,0,73,1.9384615384615382,1
2157,0,300,9.34615384615385,0
2158,0,64,2.323076923076923,0
2159,0,100,3.123076923076923,2
2160,0,94,2.892307692307692,2
2161,0,300,-44.11538461538461,3
2162,0,148,4.723076923076924,2
2163,0,97,2.892307692307692,1
2164,0,300,9.730769230769237,2
2165,0,70,1.4,0
2166,0,300,8.961538461538465,0
2167,0,300,-46.96153846153846,3
2168,0,136,4.2846153846153845,3
2169,0,52,1.0615384615384615,2
2170,0,91,2.3769230769230765,3
2171,0,300,12.115384615384619,2
2172,0,235,6.846153846153848,1
2173,0,64,2.323076923076923,0
2174,0,76,2.0153846153846153,3
2175,0,52,1.2923076923076922,2
2176,0,43,0.5230769230769231,0
2177,0,300,11.961538461538465,1
2178,0,220,5.661538461538463,3
2179,0,118,4.6923076923076925,0
2180,0,136,4.515384615384615,3
2181,0,67,2.861538461538461,0
2182,0,300,9.807692307692312,2
2183,0,151,4.853846153846154,0
2184,0,118,2.923076923076923,2
2185,0,43,1.7538461538461538,0
2186,0,58,1.9615384615384612,0
2187,0,300,-47.03846153846153,3
2188,0,300,10.730769230769237,1
2189,0,52,0.9076923076923077,3
2190,0,145,3.8769230769230765,3
2191,0,166,4.984615384615386,2
2192,0,211,6.661538461538464,0
2193,0,73,1.323076923076923,2
2194,0,85,3.0692307692307685,1
2195,0,40,0.853846153846154,2
2196,0,94,2.276923076923077,1
2197,0,300,8.961538461538467,2
2198,0,262,6.569230769230772,1
2199,0,55,1.6538461538461537,1
2200,0,172,4.884615384615384,0
2201,0,157,4.546153846153846,1
2202,0,55,1.4461538461538461,3
2203,0,76,2.7076923076923065,2
2204,0,139,4.107692307692307,1
2205,0,300,-47.11538461538461,3
2206,0,79,2.53076923076923,1
2207,0,58,1.1923076923076923,2
2208,0,46,1.830769230769231,0
2209,0,124,2.9230769230769225,3
2210,0,121,3.538461538461538,3
2211,0,300,9.269230769230774,2
2212,0,300,-51.653846153846146,3
2213,0,244,7.615384615384619,2
2214,0,139,5.107692307692309,0
2215,0,127,3.3076923076923075,3
2216,0,28,0.7230769230769232,3
2217,0,37,0.5461538461538463,3
2218,0,61,1.4999999999999998,2
2219,0,85,3.4538461538461536,1
2220,0,300,9.576923076923082,0
2221,0,247,7.74615384615385,1
2222,0,100,2.1,0
2223,0,202,6.300000000000003,0
2224,0,118,3.7692307692307687,0
2225,0,265,6.261538461538465,1
2226,0,286,8.90769230769231,1
2227,0,300,7.192307692307694,0
2228,0,205,6.684615384615385,1
2229,0,127,4.692307692307693,3
2230,0,67,1.6307692307692303,1
2231,0,300,12.42307692307693,1
2232,0,124,4.438461538461539,0
2233,0,58,1.5,0
2234,0,64,1.8076923076923075,3
2235,0,250,6.43846153846154,2
2236,0,55,0.753846153846154,3
2237,0,82,2.53076923076923,2
2238,0,79,2.784615384615384,3
2239,0,133,3.746153846153846,2
2240,0,139,4.953846153846155,1
2241,0,94,3.1999999999999997,1
2242,0,214,6.123076923076925,1
2243,0,76,2.323076923076923,3
2244,0,91,2.507692307692307,1
2245,0,91,2.9692307692307693,1
2246,0,64,2.3461538461538463,2
2247,0,300,11.269230769230772,0
2248,0,97,1.353846153846154,3
2249,0,157,4.776923076923078,2
2250,0,300,9.038461538461542,2
2251,0,79,2.0153846153846153,3
2252,0,58,1.6538461538461537,1
2253,0,82,1.9153846153846152,1
2254,0,64,1.5,3
2255,0,244,6.384615384615385,3
2256,0,300,-14.88461538461538,3
2257,0,154,5.084615384615385,0
2258,0,52,1.5,0
2259,0,43,1.1615384615384614,3
2260,0,49,1.2923076923076924,2
2261,0,70,1.8615384615384611,2
2262,0,127,2.976923076923077,1
2263,0,88,1.4538461538461536,3
2264,0,31,0.8000000000000002,3
2265,0,136,4.800000000000001,0
2266,0,49,1.2153846153846153,1
2267,0,154,3.5461538461538455,2
2268,0,79,3.0153846153846153,3
2269,0,300,-46.19230769230769,3
2270,0,52,1.2692307692307692,0
2271,0,82,3.761538461538461,1
2272,0,300,11.192307692307697,1
2273,0,79,2.2230769230769227,0
2274,0,43,1.1615384615384614,3
2275,0,49,1.1384615384615384,1
2276,0,133,3.4384615384615382,3
2277,0,91,3.1999999999999997,0
2278,0,85,3.146153846153846,1
2279,0,199,4.246153846153845,3
2280,0,133,2.13076923076923,3
2281,0,100,3.2538461538461534,0
2282,0,300,9.115384615384619,0
2283,0,52,0.9846153846153848,3
2284,0,97,2.738461538461538,1
2285,0,97,2.046153846153846,2
2286,0,300,-46.03846153846153,3
2287,0,88,2.53076923076923,2
2288,0,300,8.653846153846155,2
2289,0,64,1.5769230769230769,3
2290,0,46,2.3692307692307693,0
2291,0,79,1.8615384615384616,3
2292,0,115,3.23076923076923,0
2293,0,64,1.1153846153846154,2
2294,0,109,2.638461538461538,3
2295,0,300,10.192307692307697,2
2296,0,300,8.423076923076927,0
2297,0,142,5.184615384615386,1
2298,0,79,1.7615384615384615,1
2299,0,300,11.346153846153852,1
2300,0,82,1.9153846153846152,1
2301,0,67,1.5769230769230766,3
2302,0,187,5.807692307692309,3
2303,0,196,4.453846153846153,0
2304,0,300,9.34615384615385,1
2305,0,300,10.115384615384619,2
2306,0,82,2.915384615384615,0
2307,0,82,2.3,0
2308,0,64,1.6538461538461537,2
2309,0,300,8.576923076923082,0
2310,0,166,5.753846153846156,0
2311,0,76,2.63076923076923,2
2312,0,300,9.423076923076925,1
2313,0,166,5.292307692307693,2
2314,0,55,0.9846153846153848,3
2315,0,300,8.038461538461544,0
2316,0,238,7.615384615384617,0
2317,0,82,1.9153846153846152,1
2318,0,79,2.2230769230769227,1
2319,0,300,8.807692307692314,1
2320,0,103,2.946153846153846,1
2321,0,193,6.400000000000001,2
2322,0,67,2.169230769230769,0
2323,0,300,10.576923076923082,1
2324,0,109,3.33076923076923,1
2325,0,103,3.1999999999999997,3
2326,0,300,10.884615384615389,0
2327,0,43,1.3692307692307693,1
2328,0,61,2.1153846153846154,3
2329,0,85,1.7615384615384615,1
2330,0,16,0.3384615384615385,0
2331,0,300,-39.42307692307692,3
2332,0,55,1.576923076923077,1
2333,0,73,2.0923076923076924,3
2334,0,61,1.192307692307692,3
2335,0,298,9.576923076923082,1
2336,0,124,2.4615384615384617,3
2337,0,40,1.3153846153846154,2
2338,0,97,2.969230769230769,3
2339,0,94,2.123076923076923,0
2340,0,112,3.5615384615384604,2
2341,0,79,2.7615384615384615,0
2342,0,25,0.41538461538461546,2
2343,0,300,-46.34615384615384,3
2344,0,46,1.1384615384615384,1
2345,0,300,9.730769230769235,0
2346,0,300,9.423076923076929,2
2347,0,97,2.046153846153846,3
2348,0,76,2.169230769230769,3
2349,0,67,2.5538461538461537,0
2350,0,238,8.461538461538465,0
2351,0,40,0.853846153846154,3
2352,0,300,-40.88461538461538,3
2353,0,300,-46.5,3
2354,0,300,9.346153846153852,2
2355,0,124,3.5153846153846144,0
2356,0,79,2.53076923076923,1
2357,0,145,5.261538461538462,3
2358,0,49,2.138461538461538,1
2359,0,250,7.976923076923081,1
2360,0,124,2.8461538461538454,3
2361,0,31,0.8000000000000002,3
2362,0,256,11.10769230769231,0
2363,0,121,2.8461538461538454,3
2364,0,127,2.669230769230768,1
2365,0,46,1.3692307692307693,0
2366,0,70,2.7076923076923074,0
2367,0,64,1.323076923076923,0
2368,0,300,-50.96153846153846,3
2369,0,64,1.8846153846153846,2
2370,0,300,10.038461538461544,1
2371,0,43,1.3692307692307693,0
2372,0,250,6.746153846153846,0
2373,0,52,1.1384615384615384,2
2374,0,154,5.853846153846154,1
2375,0,300,11.038461538461544,0
2376,0,61,1.0384615384615385,1
2377,0,300,-41.11538461538461,3
2378,0,130,3.8230769230769224,2
2379,0,166,5.523076923076925,0
2380,0,67,2.6538461538461537,3
2381,0,172,4.730769230769231,0
2382,0,79,1.8384615384615381,0
2383,0,118,3.538461538461538,0
2384,0,300,9.653846153846159,1
2385,0,300,9.57692307692308,1
2386,0,76,2.0923076923076924,2
2387,0,31,1.0076923076923077,0
2388,0,61,0.8846153846153849,3
2389,0,112,3.7923076923076917,3
2390,0,300,-15.038461538461537,3
2391,0,43,0.6769230769230771,0
2392,0,61,1.5,3
2393,0,100,2.969230769230769,3
2394,0,300,9.653846153846157,2
2395,0,133,5.130769230769231,1
2396,0,106,3.0230769230769226,2
2397,0,139,3.3384615384615377,1
2398,0,46,0.9076923076923077,2
2399,0,88,2.376923076923077,3
2400,0,300,8.269230769230774,2
