Episode,Win,Turns,Reward,Seat
859,1,139,60.9,2
860,0,67,3.2461538461538457,0
861,1,300,21.499999999999996,1
862,0,187,-30.269230769230766,2
863,1,61,55.5,0
864,1,300,21.115384615384613,2
865,0,49,2.0615384615384618,1
866,0,300,19.807692307692307,1
867,0,91,3.353846153846154,1
868,0,205,-44.54615384615384,0
869,0,28,1.0307692307692307,3
870,1,136,66.51538461538462,1
871,0,85,1.5307692307692307,2
872,0,46,2.446153846153846,2
873,0,300,12.576923076923084,2
874,0,250,-49.3076923076923,3
875,0,58,1.6538461538461535,1
876,0,31,1.9307692307692306,0
877,0,58,0.5000000000000001,0
878,0,211,-54.00769230769231,2
879,0,70,3.3230769230769224,0
880,0,94,3.8153846153846147,2
881,0,139,-29.79230769230769,2
882,0,52,2.1384615384615384,2
883,0,67,2.4,0
884,0,25,0.5692307692307693,2
885,0,61,2.961538461538461,1
886,1,208,61.91538461538462,1
887,0,37,0.7000000000000001,1
888,0,300,19.038461538461537,0
889,0,91,1.9923076923076923,3
890,0,70,2.4769230769230766,0
891,0,34,1.0846153846153848,0
892,0,300,17.11538461538462,2
893,0,85,3.4538461538461527,3
894,0,300,17.88461538461539,1
895,0,300,19.346153846153843,0
896,1,300,22.730769230769223,1
897,1,300,20.346153846153847,2
898,1,300,18.269230769230774,0
899,0,49,1.5230769230769228,1
900,1,250,48.61538461538462,3
901,0,34,1.6230769230769226,1
902,0,67,3.4769230769230766,0
903,0,127,4.538461538461538,3
904,0,64,2.2692307692307696,2
905,0,300,19.576923076923077,2
906,0,28,0.9538461538461539,3
907,1,190,53.65384615384615,3
908,0,300,16.11538461538462,2
909,1,214,63.06923076923078,3
910,0,88,2.146153846153846,3
911,0,300,18.115384615384617,2
912,0,199,-31.676923076923075,2
913,0,211,-34.238461538461536,2
914,0,28,1.1846153846153846,3
915,1,127,45.0,2
916,1,67,51.19230769230769,2
917,0,300,11.961538461538469,2
918,0,91,3.584615384615384,0
919,1,115,84.86923076923077,2
920,0,109,3.792307692307691,2
921,0,25,1.4923076923076923,2
922,1,184,60.73076923076923,1
923,1,300,97.73076923076924,3
924,0,52,1.523076923076923,3
925,1,300,18.961538461538467,0
926,0,52,2.2153846153846155,2
927,1,300,21.57692307692307,1
928,0,300,16.269230769230777,1
929,0,300,-4.653846153846146,3
930,0,300,19.19230769230769,2
931,0,52,1.5999999999999999,3
932,0,28,1.4923076923076923,2
933,0,49,0.7538461538461542,3
934,1,300,17.653846153846157,2
935,1,300,19.115384615384617,2
936,0,271,-24.89230769230769,2
937,1,208,44.60769230769231,1
938,0,52,2.5769230769230766,0
939,1,300,89.96153846153848,3
940,0,67,2.553846153846153,0
941,0,88,3.4538461538461536,2
942,0,76,4.1692307692307695,2
943,0,70,1.6307692307692307,2
944,1,136,42.9,1
945,1,106,54.353846153846156,3
946,0,283,-31.069230769230764,2
947,0,82,5.1461538461538465,2
948,0,300,10.038461538461542,2
949,0,58,2.807692307692308,1
950,0,300,14.576923076923082,0
951,1,300,92.73076923076924,3
952,0,79,2.146153846153846,0
953,1,300,21.730769230769226,2
954,0,300,13.807692307692314,0
955,0,300,22.269230769230766,2
956,0,37,1.1615384615384614,2
957,0,70,0.8615384615384617,1
958,0,300,15.42307692307693,0
959,0,37,2.0846153846153848,2
960,0,46,1.8307692307692305,2
961,0,52,0.36923076923076925,3
962,1,300,18.038461538461547,1
963,0,64,1.8076923076923075,2
964,0,70,2.4,2
965,0,46,2.215384615384615,1
966,1,52,1.6,3
967,1,262,51.823076923076925,3
968,1,262,53.51538461538462,3
969,0,43,1.3923076923076922,3
970,1,52,5.061538461538462,3
971,0,226,-32.8,3
972,0,70,2.2461538461538457,0
973,1,136,46.207692307692305,1
974,0,211,10.069230769230773,3
975,0,37,1.7769230769230768,3
976,0,229,-44.89999999999999,0
977,0,300,17.115384615384617,2
978,1,300,17.34615384615385,0
979,0,127,2.5153846153846158,1
980,0,283,-43.53076923076923,2
981,1,300,23.576923076923066,1
982,1,300,24.346153846153836,2
983,1,292,58.369230769230775,1
984,1,300,18.423076923076923,1
985,0,55,1.8846153846153846,0
986,0,190,-29.88461538461538,3
987,1,196,58.70769230769231,1
988,1,300,20.884615384615387,1
989,1,300,23.423076923076913,1
990,0,300,-5.88461538461538,3
991,1,226,67.2,3
992,0,49,1.9076923076923076,3
993,0,49,1.369230769230769,2
994,0,109,3.869230769230769,3
995,0,223,-26.95384615384615,2
996,1,300,54.80769230769231,3
997,0,300,18.730769230769234,0
998,0,31,1.1846153846153844,3
999,1,172,52.52307692307693,1
1000,0,133,-40.638461538461534,0
1001,1,300,108.65384615384615,3
1002,1,300,86.26923076923077,3
1003,1,300,19.038461538461537,1
1004,0,85,1.4538461538461538,1
1005,0,103,3.8923076923076914,3
1006,0,300,12.42307692307693,1
1007,0,58,2.1153846153846154,1
1008,0,61,3.115384615384615,1
1009,0,300,15.807692307692317,1
1010,0,139,5.592307692307695,3
1011,0,300,16.192307692307704,2
1012,0,300,12.730769230769237,1
1013,1,300,16.884615384615387,2
1014,0,300,15.423076923076934,2
1015,0,300,-0.4999999999999929,3
1016,1,160,45.238461538461536,1
1017,0,46,0.8307692307692308,0
1018,0,82,4.376923076923077,1
1019,1,300,16.346153846153847,1
1020,0,300,14.038461538461545,1
1021,0,64,1.423076923076923,2
1022,0,85,4.5307692307692315,2
1023,1,300,18.884615384615387,0
1024,0,49,1.2153846153846155,1
1025,0,300,10.653846153846157,2
1026,0,76,1.1692307692307693,3
1027,0,49,0.6,1
1028,0,25,0.1076923076923077,2
1029,0,300,15.961538461538465,0
1030,0,300,19.57692307692308,0
1031,0,85,3.6076923076923073,1
1032,1,300,18.653846153846157,2
1033,1,130,60.30769230769231,3
1034,0,300,6.576923076923084,3
1035,0,298,-36.39999999999999,3
1036,0,52,2.115384615384615,0
1037,1,259,43.976923076923086,2
1038,0,19,1.4923076923076923,0
1039,0,157,3.9307692307692306,1
1040,0,300,-2.9615384615384563,3
1041,1,214,83.91538461538462,3
1042,0,300,-13.038461538461537,3
1043,0,49,1.9846153846153842,2
1044,0,67,2.884615384615384,3
1045,0,61,1.8076923076923075,1
1046,0,187,4.630769230769231,0
1047,0,241,-29.461538461538453,0
1048,0,109,2.6384615384615384,2
1049,0,37,1.3153846153846154,1
1050,0,130,4.746153846153848,0
1051,0,52,1.2923076923076922,2
1052,1,300,22.807692307692303,2
1053,0,199,6.223076923076925,0
1054,0,271,-44.66153846153845,2
1055,0,169,5.676923076923077,1
1056,0,300,-3.269230769230772,3
1057,0,127,6.361538461538463,1
1058,0,67,2.553846153846154,1
1059,0,31,0.3153846153846155,0
1060,0,118,6.384615384615387,1
1061,0,70,5.015384615384615,1
1062,1,300,19.115384615384617,2
1063,0,94,2.353846153846153,0
1064,1,300,88.42307692307693,3
1065,0,106,0.7153846153846158,0
1066,1,241,73.6923076923077,0
1067,1,220,45.892307692307696,1
1068,0,130,3.053846153846153,2
1069,0,40,0.7000000000000001,2
1070,0,300,12.884615384615385,0
1071,0,40,1.9307692307692306,3
1072,1,163,72.31538461538462,2
1073,0,28,0.7230769230769232,3
1074,0,76,3.784615384615385,2
1075,1,235,55.94615384615385,2
1076,1,148,47.56923076923077,1
1077,1,300,16.57692307692308,0
1078,0,300,13.500000000000009,1
1079,0,300,16.192307692307693,2
1080,0,166,10.369230769230773,2
1081,0,145,-59.50769230769231,0
1082,0,31,0.876923076923077,3
1083,0,67,2.6538461538461537,3
1084,0,52,2.4999999999999996,0
1085,1,61,2.192307692307692,3
1086,0,34,2.3923076923076922,2
1087,0,300,19.038461538461533,1
1088,1,300,21.5,0
1089,0,79,1.5538461538461537,3
1090,1,115,55.56153846153846,2
1091,0,300,18.653846153846157,1
1092,0,300,16.269230769230766,2
1093,0,178,5.269230769230771,0
1094,0,300,19.8076923076923,0
1095,1,300,102.26923076923077,3
1096,0,31,1.0307692307692307,3
1097,0,88,3.584615384615384,0
1098,0,142,-33.94615384615385,3
1099,0,43,2.215384615384615,0
1100,0,31,1.7000000000000002,0
1101,0,300,20.653846153846153,0
1102,0,49,1.523076923076923,1
1103,0,300,12.88461538461539,2
1104,0,58,2.346153846153846,0
1105,1,300,22.269230769230766,0
1106,0,199,3.784615384615385,3
1107,0,100,-57.41538461538462,1
1108,1,274,54.56923076923078,3
1109,1,43,68.08461538461539,2
1110,0,300,17.653846153846153,2
1111,0,145,6.646153846153849,2
1112,0,300,16.03846153846154,1
1113,0,300,16.115384615384613,0
1114,0,58,3.807692307692307,0
1115,0,109,-39.36153846153846,0
1116,0,106,2.407692307692307,1
1117,0,61,3.0384615384615383,3
1118,0,79,2.707692307692307,3
1119,0,22,0.6461538461538462,0
1120,0,100,2.1999999999999997,2
1121,0,109,2.715384615384615,2
1122,0,49,1.446153846153846,1
1123,0,58,1.6538461538461535,0
1124,0,73,1.7846153846153845,2
1125,1,295,69.60000000000001,2
1126,0,67,2.323076923076923,0
1127,1,70,53.57692307692307,3
1128,0,300,20.576923076923077,1
1129,1,262,90.97692307692309,3
1130,0,67,1.7076923076923076,0
1131,0,64,3.269230769230769,2
1132,0,73,3.4769230769230766,3
1133,0,300,-9.88461538461539,3
1134,0,70,1.8615384615384614,2
1135,1,214,49.68461538461539,3
1136,0,300,17.269230769230774,1
1137,0,82,3.069230769230769,0
1138,0,37,2.2384615384615385,1
1139,0,88,5.96923076923077,0
1140,0,300,20.03846153846154,2
1141,0,55,1.6538461538461533,1
1142,0,73,3.1692307692307686,2
1143,0,25,1.1846153846153846,3
1144,0,37,1.0076923076923074,1
1145,1,300,17.038461538461547,1
1146,0,300,-5.499999999999995,3
1147,0,52,0.7538461538461539,3
1148,1,300,17.807692307692307,1
1149,0,300,-2.26923076923077,3
1150,0,64,1.5538461538461532,0
1151,1,300,101.5,3
1152,1,292,58.44615384615385,1
1153,0,64,2.9384615384615382,0
1154,0,73,2.169230769230769,2
1155,0,58,1.3461538461538456,2
1156,0,55,2.2923076923076917,3
1157,0,106,4.946153846153846,2
1158,0,163,5.469230769230771,3
1159,0,67,2.0153846153846153,0
1160,0,300,-0.038461538461532996,3
1161,0,61,2.7307692307692304,2
1162,0,127,5.153846153846155,3
1163,0,300,19.807692307692314,0
1164,1,300,20.269230769230766,2
1165,0,64,2.169230769230769,0
1166,0,91,3.992307692307692,3
1167,0,109,1.5615384615384609,2
1168,1,300,19.961538461538463,1
1169,1,157,56.77692307692308,0
1170,0,91,5.430769230769231,1
1171,1,300,16.269230769230774,1
1172,1,300,97.26923076923077,3
1173,0,300,19.499999999999996,1
1174,1,178,38.6,3
1175,0,76,2.7615384615384615,0
1176,0,106,4.792307692307693,1
1177,0,82,4.5307692307692315,0
1178,0,133,6.746153846153849,2
1179,1,112,6.076923076923078,0
1180,0,181,8.115384615384619,2
1181,0,103,5.484615384615387,1
1182,1,250,67.84615384615385,3
1183,0,154,7.238461538461541,2
1184,0,300,9.576923076923082,0
1185,0,300,18.5,2
1186,0,49,1.3692307692307693,1
1187,0,300,19.03846153846154,2
1188,0,73,3.7076923076923065,3
1189,0,300,13.653846153846159,2
1190,0,300,14.961538461538467,2
1191,0,70,3.0153846153846158,0
1192,1,300,23.03846153846153,1
1193,0,151,3.7230769230769227,3
1194,0,300,16.807692307692317,2
1195,1,300,12.34615384615385,1
1196,0,37,2.0846153846153848,1
1197,0,106,2.2538461538461534,0
1198,1,151,58.03076923076923,2
1199,0,300,21.884615384615383,2
1200,0,300,12.038461538461547,2
1201,1,196,64.78461538461539,1
1202,1,300,18.5,1
1203,0,61,3.0384615384615383,3
1204,0,49,1.9076923076923076,2
1205,0,67,3.092307692307692,0
1206,1,300,100.42307692307693,3
1207,0,190,-41.19230769230769,3
1208,0,300,14.500000000000004,2
1209,0,58,3.6538461538461537,1
1210,1,300,78.88461538461539,3
1211,1,300,15.807692307692314,0
1212,0,64,1.1923076923076923,3
1213,0,94,7.353846153846156,1
1214,0,40,0.9846153846153848,0
1215,1,300,86.26923076923076,3
1216,0,55,1.5769230769230764,0
1217,0,274,13.084615384615393,1
1218,0,166,5.292307692307695,2
1219,0,64,1.7076923076923074,0
1220,0,300,13.730769230769239,2
1221,0,133,5.976923076923078,1
1222,1,256,51.20769230769231,1
1223,1,85,55.83846153846154,0
1224,0,300,-10.884615384615383,3
1225,0,300,12.653846153846162,0
1226,0,73,3.4769230769230766,1
1227,0,70,3.6307692307692307,1
1228,1,133,45.97692307692308,0
1229,0,40,0.8538461538461538,3
1230,0,67,4.323076923076924,1
1231,1,295,46.36923076923078,2
1232,0,40,1.9846153846153842,0
1233,0,37,1.623076923076923,2
1234,0,241,-30.69230769230769,0
1235,0,112,5.230769230769233,0
1236,0,300,15.34615384615385,2
1237,0,300,16.500000000000004,0
1238,0,300,-21.96153846153846,3
1239,0,85,3.607692307692307,1
1240,0,85,2.761538461538461,1
1241,0,300,13.807692307692319,0
1242,0,223,-47.72307692307692,2
1243,0,67,3.323076923076923,0
1244,1,300,20.65384615384615,0
1245,1,214,69.53076923076924,3
1246,0,163,4.853846153846155,3
1247,1,184,46.269230769230774,1
1248,0,97,5.123076923076924,3
1249,0,300,15.423076923076927,0
1250,0,58,1.576923076923077,0
1251,0,46,1.0615384615384615,2
1252,0,300,21.038461538461537,1
1253,0,300,14.730769230769235,0
1254,1,238,47.715384615384615,3
1255,0,300,-27.73076923076923,3
1256,0,37,1.0846153846153848,3
1257,0,136,-44.40769230769231,1
1258,0,277,-44.607692307692304,0
1259,0,199,7.530769230769235,0
1260,1,300,22.730769230769226,2
1261,0,88,3.738461538461538,0
1262,0,300,12.038461538461528,3
1263,0,79,1.4538461538461536,0
1264,0,300,12.88461538461539,1
1265,0,43,0.36923076923076914,0
1266,0,55,0.21538461538461537,3
1267,0,79,1.761538461538461,0
1268,1,300,20.423076923076923,1
1269,0,300,12.807692307692312,0
1270,0,58,0.9615384615384618,2
1271,1,157,77.3923076923077,0
1272,0,37,2.0846153846153843,1
1273,0,300,16.653846153846164,1
1274,1,300,78.88461538461539,3
1275,1,181,54.73076923076923,0
1276,0,46,0.13846153846153847,0
1277,0,55,1.7538461538461536,3
1278,0,37,1.6230769230769229,3
1279,0,34,3.0076923076923077,2
1280,0,300,18.884615384615387,2
1281,0,70,2.861538461538461,2
1282,1,214,48.37692307692308,3
1283,0,154,-35.89230769230769,3
1284,1,300,16.423076923076927,2
1285,0,55,1.9615384615384612,1
1286,0,151,4.161538461538462,1
1287,0,103,3.5846153846153848,3
1288,0,28,0.8000000000000002,3
1289,1,163,58.315384615384616,2
1290,1,300,18.11538461538462,0
1291,0,76,3.2461538461538457,3
1292,0,73,4.938461538461539,1
1293,0,70,3.5538461538461537,0
1294,1,145,44.03076923076923,0
1295,1,300,19.57692307692308,1
1296,1,300,22.115384615384613,0
1297,1,277,63.46923076923077,0
1298,0,127,-33.0,2
1299,0,300,8.884615384615385,3
1300,0,76,0.5538461538461539,2
1301,0,52,1.8307692307692307,2
1302,0,79,1.8384615384615384,0
1303,0,300,9.115384615384615,3
1304,0,280,-30.146153846153844,1
1305,0,91,2.0692307692307685,3
1306,0,157,-60.146153846153844,0
1307,1,109,40.56153846153846,0
1308,1,300,23.34615384615384,2
1309,1,184,95.42307692307693,1
1310,1,196,76.16923076923078,1
1311,1,181,59.57692307692308,0
1312,0,300,19.269230769230766,2
1313,0,43,1.6769230769230765,1
1314,0,181,-44.57692307692307,0
1315,1,220,45.12307692307693,1
1316,0,300,8.576923076923082,0
1317,0,175,6.576923076923078,0
1318,0,73,1.7076923076923074,1
1319,0,172,-50.63076923076923,1
1320,0,300,13.346153846153856,0
1321,0,85,2.2999999999999994,3
1322,0,300,-1.884615384615394,3
1323,1,235,58.7923076923077,2
1324,1,253,70.97692307692309,0
1325,0,52,1.4230769230769231,0
1326,0,300,5.423076923076925,3
1327,1,300,110.19230769230771,3
1328,1,300,18.576923076923077,0
1329,0,25,0.8000000000000002,3
1330,0,67,3.3230769230769233,0
1331,1,298,50.60000000000001,3
1332,0,67,4.938461538461539,0
1333,1,298,96.21538461538462,3
1334,1,205,70.3,0
1335,1,298,67.36923076923077,3
1336,0,300,14.269230769230775,1
1337,0,300,3.2692307692307683,3
1338,0,300,0.26923076923077005,3
1339,0,49,1.9846153846153842,1
1340,1,300,80.34615384615385,3
1341,1,300,19.653846153846157,0
1342,0,300,12.807692307692315,1
1343,0,49,1.0615384615384613,2
1344,1,300,18.346153846153847,2
1345,0,49,1.369230769230769,1
1346,0,300,12.269230769230775,1
1347,0,300,17.500000000000004,2
1348,0,64,2.115384615384615,2
1349,0,70,3.861538461538461,0
1350,0,49,2.2153846153846155,3
1351,0,112,2.0230769230769226,3
1352,1,300,22.88461538461538,0
1353,0,300,15.26923076923077,0
1354,1,300,18.038461538461544,2
1355,0,28,2.469230769230769,0
1356,1,300,21.038461538461533,0
1357,0,300,-0.8076923076923102,3
1358,0,112,5.0,0
1359,0,31,2.469230769230769,1
1360,0,70,3.092307692307692,1
1361,0,106,2.023076923076923,0
1362,0,31,1.5692307692307692,3
1363,0,64,2.3230769230769224,0
1364,1,271,46.10769230769232,2
1365,0,52,2.830769230769231,3
1366,0,300,10.807692307692312,2
1367,0,151,4.338461538461539,3
1368,1,300,17.346153846153854,0
1369,0,61,0.730769230769231,3
1370,0,202,-40.44615384615384,3
1371,0,300,-8.5,3
1372,1,300,20.96153846153846,1
1373,0,58,3.0384615384615383,0
1374,1,253,48.36153846153847,0
1375,0,79,2.6307692307692303,3
1376,0,100,3.6615384615384614,3
1377,0,286,-25.146153846153844,3
1378,1,196,73.01538461538462,1
1379,1,300,15.423076923076923,1
1380,0,115,3.715384615384616,3
1381,1,300,108.19230769230771,3
1382,1,300,18.57692307692308,0
1383,0,300,9.192307692307688,3
1384,1,241,79.53846153846153,0
1385,1,300,19.96153846153846,0
1386,0,31,1.7769230769230768,1
1387,1,300,20.57692307692308,1
1388,1,187,70.42307692307693,2
1389,0,300,14.11538461538462,1
1390,0,151,4.776923076923079,0
1391,1,300,17.269230769230774,1
1392,0,67,2.6307692307692303,1
1393,0,300,20.115384615384617,2
1394,1,300,21.42307692307692,0
1395,0,300,18.653846153846153,1
1396,1,300,18.34615384615385,0
1397,0,300,-2.8846153846153815,3
1398,0,300,8.807692307692308,3
1399,0,55,2.6538461538461537,1
1400,0,300,1.73076923076923,3
1401,0,247,8.130769230769234,1
1402,0,55,2.576923076923076,0
1403,0,82,1.8384615384615381,2
1404,0,223,-42.030769230769224,2
1405,0,300,13.038461538461544,1
1406,1,300,23.423076923076913,0
1407,0,55,1.9615384615384612,1
1408,0,55,2.5230769230769226,3
1409,0,73,2.6307692307692307,1
1410,0,103,1.5846153846153843,3
1411,0,61,3.3461538461538463,2
1412,0,103,6.023076923076926,0
1413,1,300,17.34615384615385,1
1414,0,244,-37.38461538461538,1
1415,0,40,1.2923076923076922,0
1416,0,211,-49.776923076923076,2
1417,1,300,20.19230769230769,1
1418,0,300,16.26923076923077,2
1419,0,52,2.446153846153846,3
1420,0,300,-15.19230769230769,3
1421,0,67,1.0153846153846153,0
1422,0,300,8.42307692307693,3
1423,0,61,2.5769230769230766,2
1424,0,46,0.9846153846153848,0
1425,1,205,77.83846153846154,0
1426,0,67,2.7076923076923074,0
1427,1,148,69.87692307692308,1
1428,0,70,2.246153846153846,0
1429,0,300,9.500000000000002,3
1430,1,300,24.653846153846146,0
1431,1,223,63.2,2
1432,0,247,-27.153846153846146,2
1433,0,34,2.6999999999999997,0
1434,0,238,-42.05384615384615,3
1435,0,300,-4.42307692307692,3
1436,0,235,-29.36153846153846,2
1437,0,76,2.323076923076923,2
1438,0,52,1.830769230769231,2
1439,0,202,9.146153846153851,2
1440,1,130,39.92307692307692,3
1441,1,300,19.038461538461533,2
1442,0,61,2.192307692307692,3
1443,0,300,17.346153846153847,2
1444,0,300,20.03846153846154,2
1445,1,300,50.03846153846154,3
1446,0,130,4.0538461538461545,2
1447,0,160,-35.76153846153846,1
1448,0,226,8.792307692307697,1
1449,1,280,66.85384615384616,1
1450,1,300,19.423076923076923,2
1451,0,55,2.807692307692307,1
1452,1,300,101.65384615384616,3
1453,0,300,-2.9615384615384563,3
1454,0,82,4.300000000000001,1
1455,0,300,-2.73076923076923,3
1456,1,232,50.94615384615385,1
1457,0,61,2.423076923076923,2
1458,0,46,1.1384615384615382,0
1459,0,64,2.4,0
1460,0,55,3.6769230769230767,3
1461,0,64,2.861538461538461,0
1462,0,16,-0.023076923076923078,2
1463,0,52,2.292307692307692,3
1464,0,43,1.546153846153846,3
1465,1,300,18.038461538461544,1
1466,0,70,3.3230769230769233,2
1467,0,55,3.0615384615384618,3
1468,1,300,11.115384615384622,1
1469,1,300,15.730769230769237,0
1470,0,43,1.8307692307692305,0
1471,0,187,-52.5,2
1472,0,49,1.8307692307692307,2
1473,0,172,-42.55384615384615,1
1474,1,300,22.115384615384606,0
1475,1,300,17.88461538461539,0
1476,1,277,61.7,0
1477,0,91,2.0692307692307694,3
1478,0,91,3.5846153846153843,1
1479,0,64,1.5,2
1480,0,61,2.5,2
1481,0,49,1.4461538461538461,1
1482,0,300,15.730769230769239,2
1483,1,232,59.40769230769231,1
1484,0,91,3.8923076923076922,0
1485,0,223,-40.26153846153846,2
1486,0,142,5.492307692307694,1
1487,0,300,11.346153846153852,0
1488,0,300,-6.2692307692307665,3
1489,1,300,18.26923076923077,2
1490,0,46,1.676923076923077,0
1491,0,58,3.423076923076923,0
1492,0,300,15.730769230769244,0
1493,0,154,7.853846153846156,1
1494,1,300,13.961538461538465,2
1495,0,34,0.776923076923077,2
1496,0,300,19.5,2
1497,0,94,3.123076923076923,0
1498,0,300,-8.499999999999996,3
1499,0,127,4.846153846153847,3
1500,0,300,12.884615384615392,0
1501,0,85,3.3769230769230765,2
1502,1,300,21.653846153846153,2
1503,1,256,55.361538461538466,1
1504,0,199,-50.29230769230769,2
1505,1,268,63.261538461538464,1
1506,0,300,15.807692307692314,0
1507,1,235,45.02307692307693,2
1508,0,61,1.8846153846153846,3
1509,0,31,0.2615384615384616,3
1510,1,300,113.65384615384616,3
1511,0,46,1.4461538461538463,1
1512,1,217,36.353846153846156,0
1513,1,300,97.96153846153847,3
1514,1,166,63.930769230769236,3
1515,1,300,20.884615384615383,2
1516,0,300,-3.8076923076923066,3
1517,1,13,66.13076923076923,0
1518,1,202,44.16923076923077,3
1519,0,34,1.8538461538461537,1
1520,0,49,0.9076923076923077,3
1521,0,97,2.4307692307692306,2
1522,0,300,14.80769230769231,0
1523,0,115,2.6384615384615375,3
1524,0,64,3.423076923076923,3
1525,1,235,64.63846153846154,2
1526,0,49,3.446153846153846,3
1527,1,121,44.61538461538461,0
1528,0,67,3.1692307692307686,0
1529,0,300,16.192307692307697,1
1530,0,300,18.961538461538463,2
1531,0,300,8.115384615384622,3
1532,0,300,-5.269230769230765,3
1533,1,300,24.192307692307686,2
1534,0,64,2.115384615384615,3
1535,1,151,41.800000000000004,2
1536,1,232,51.71538461538462,1
1537,1,300,19.423076923076923,2
1538,1,300,23.42307692307692,1
1539,0,31,1.5461538461538462,1
1540,1,256,52.97692307692308,1
1541,0,85,4.376923076923077,1
1542,0,73,2.2461538461538457,1
1543,1,300,22.730769230769226,0
1544,1,247,90.84615384615385,2
1545,0,16,0.2846153846153846,3
1546,1,300,100.88461538461539,3
1547,1,300,20.576923076923077,2
1548,1,300,15.500000000000002,0
1549,0,118,5.230769230769232,2
1550,1,211,72.22307692307693,2
1551,0,298,-36.169230769230765,3
1552,0,300,20.807692307692307,1
1553,0,58,1.9615384615384612,0
1554,0,67,3.1692307692307686,1
1555,0,300,17.038461538461547,2
1556,0,300,12.884615384615392,2
1557,1,300,16.423076923076927,2
1558,0,61,2.1153846153846154,3
1559,0,106,6.176923076923078,0
1560,1,300,22.346153846153847,0
1561,0,49,0.7538461538461539,3
1562,1,300,80.73076923076923,3
1563,0,82,3.992307692307692,0
1564,1,300,21.576923076923077,0
1565,0,79,4.069230769230769,0
1566,1,103,55.12307692307692,2
1567,0,64,3.192307692307692,3
1568,0,300,12.884615384615392,1
1569,0,181,5.653846153846155,2
1570,0,151,8.469230769230773,1
1571,0,136,4.6692307692307695,2
1572,1,300,18.80769230769231,1
1573,1,163,52.08461538461539,2
1574,0,85,2.992307692307692,3
1575,0,286,-39.607692307692304,3
1576,0,58,3.4999999999999996,2
1577,0,109,2.4076923076923076,2
1578,1,300,19.269230769230766,1
1579,0,300,12.807692307692315,2
1580,1,55,43.52307692307692,2
1581,1,300,16.884615384615387,2
1582,0,300,15.961538461538469,1
1583,0,25,1.1846153846153844,2
1584,0,300,14.500000000000002,1
1585,0,112,2.8692307692307693,2
1586,0,73,3.323076923076923,2
1587,0,300,20.269230769230766,2
1588,0,300,17.653846153846157,2
1589,0,70,4.1692307692307695,0
1590,1,181,65.65384615384616,0
1591,0,49,0.7538461538461539,3
1592,0,259,-60.023076923076914,2
1593,0,55,3.9615384615384612,1
1594,0,64,0.8846153846153849,3
1595,0,55,1.8307692307692305,3
1596,0,88,3.146153846153846,3
1597,0,193,6.246153846153849,2
1598,1,268,48.338461538461544,1
1599,0,79,2.5538461538461537,3
1600,0,300,20.96153846153846,2
1601,1,300,15.269230769230775,0
1602,1,262,72.05384615384615,3
1603,1,148,49.56923076923077,1
1604,0,46,1.2153846153846153,2
1605,0,190,-29.88461538461538,3
1606,0,49,0.676923076923077,1
1607,0,109,4.253846153846153,1
1608,1,300,70.73076923076923,3
1609,1,190,50.34615384615385,3
1610,0,94,3.8153846153846147,2
1611,0,67,2.1692307692307686,0
1612,0,64,2.861538461538461,0
1613,0,49,2.523076923076923,1
1614,0,196,7.553846153846156,2
1615,0,100,2.8923076923076914,3
1616,1,220,80.8923076923077,1
1617,0,79,1.53076923076923,1
1618,1,145,55.10769230769231,0
1619,0,43,1.4461538461538461,0
1620,0,88,3.2999999999999994,2
1621,0,40,2.0076923076923077,3
1622,1,300,24.11538461538461,0
1623,1,163,59.776923076923076,2
1624,1,300,20.73076923076923,2
1625,1,300,21.5,1
1626,0,73,2.4769230769230766,2
1627,0,148,5.953846153846156,3
1628,1,157,58.77692307692308,0
1629,0,262,8.646153846153847,2
1630,1,300,19.192307692307693,1
1631,0,40,0.9307692307692307,2
1632,1,300,21.34615384615384,0
1633,0,175,6.884615384615387,1
1634,1,300,20.73076923076923,0
1635,0,37,1.2384615384615383,3
1636,1,154,51.8,3
1637,1,300,23.499999999999993,2
1638,0,79,1.8384615384615377,1
1639,1,145,47.56923076923077,0
1640,1,300,101.03846153846155,3
1641,0,97,2.5076923076923077,3
1642,0,130,-52.0,3
1643,0,76,3.7846153846153845,2
1644,0,55,1.1153846153846152,0
1645,0,109,3.4846153846153842,1
1646,0,37,1.5461538461538462,3
1647,0,300,12.653846153846159,1
1648,0,49,1.5999999999999999,3
1649,0,300,19.73076923076923,0
1650,0,300,-5.038461538461533,3
1651,0,79,3.4,3
1652,0,67,4.015384615384615,0
1653,1,300,22.19230769230769,2
1654,0,82,0.7615384615384618,1
1655,0,160,-48.146153846153844,1
1656,0,300,14.884615384615396,0
1657,1,217,61.96923076923077,0
1658,0,67,2.576923076923076,3
1659,1,300,104.1923076923077,3
1660,0,300,-20.192307692307693,3
1661,1,187,63.03846153846154,2
1662,1,208,74.83846153846154,1
1663,0,229,-41.43846153846154,0
1664,0,46,1.7538461538461538,0
1665,0,300,13.192307692307693,2
1666,0,300,21.96153846153846,2
1667,1,295,78.67692307692309,2
1668,0,25,1.0307692307692307,3
1669,0,67,2.7076923076923074,1
1670,0,217,-37.95384615384615,0
1671,0,300,10.96153846153847,0
1672,0,49,1.5999999999999999,2
1673,0,94,4.815384615384616,1
1674,0,300,13.500000000000002,2
1675,0,61,2.346153846153846,1
1676,1,300,24.115384615384606,1
1677,1,300,21.192307692307686,2
